"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
adexi_i8_s1_r1_e1,adexi_s1_r1_e1,,radio,"When someone asks me to fetch something, I sometimes forget what I am supposed to fetch","1, Definitely not true | 2, Not true | 3, Partially true | 4, True | 5, Definitely true",,,,,,,y,,,adexi,,
adexi_i9_s1_r1_e1,adexi_s1_r1_e1,,radio,"I have difficulty planning for an activity (e.g., remembering to bring everything necessary when going on a trip/to work/to school)","1, Definitely not true | 2, Not true | 3, Partially true | 4, True | 5, Definitely true",,,,,,,y,,,adexi,,
adexi_i10_s1_r1_e1,adexi_s1_r1_e1,,radio,"I sometimes have difficulty stopping an activity that I like (e.g., I watch TV or sit in front of the computer in the evening even though it is time to go to bed)","1, Definitely not true | 2, Not true | 3, Partially true | 4, True | 5, Definitely true",,,,,,,y,,,adexi,,
adexi_i11_s1_r1_e1,adexi_s1_r1_e1,,radio,"I sometimes have difficulty understanding verbal instructions unless I am also shown how to do something","1, Definitely not true | 2, Not true | 3, Partially true | 4, True | 5, Definitely true",,,,,,,y,,,adexi,,
adexi_i12_s1_r1_e1,adexi_s1_r1_e1,,radio,"I have difficulties with tasks or activities that involve several steps","1, Definitely not true | 2, Not true | 3, Partially true | 4, True | 5, Definitely true",,,,,,,y,,,adexi,,
adexi_i13_s1_r1_e1,adexi_s1_r1_e1,,radio,"I have difficulty thinking ahead or learning from experience","1, Definitely not true | 2, Not true | 3, Partially true | 4, True | 5, Definitely true",,,,,,,y,,,adexi,,
adexi_i14_s1_r1_e1,adexi_s1_r1_e1,,radio,"People that I meet sometimes seem to think that I am more lively/wilder compared to other people my age","1, Definitely not true | 2, Not true | 3, Partially true | 4, True | 5, Definitely true",,,,,,,y,,,adexi,,
scaared_i1_s1_r1_e1,scaared_s1_r1_e1,,radio,"When I feel nervous, it is hard for me to breathe.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i2_s1_r1_e1,scaared_s1_r1_e1,,radio,"I get headaches when I am at school, at work or in public places.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i3_s1_r1_e1,scaared_s1_r1_e1,,radio,"I don't like to be with people I don't know well.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i4_s1_r1_e1,scaared_s1_r1_e1,,radio,"I get nervous if I sleep away from home.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i5_s1_r1_e1,scaared_s1_r1_e1,,radio,"I worry about people liking me.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i6_s1_r1_e1,scaared_s1_r1_e1,,radio,"When I get anxious, I feel like passing out.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i7_s1_r1_e1,scaared_s1_r1_e1,,radio,"I am nervous.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i8_s1_r1_e1,scaared_s1_r1_e1,,radio,"It is hard for me to stop worrying.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i9_s1_r1_e1,scaared_s1_r1_e1,,radio,"People tell me that I look nervous.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i10_s1_r1_e1,scaared_s1_r1_e1,,radio,"I feel nervous with people I don't know well.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i11_s1_r1_e1,scaared_s1_r1_e1,,radio,"I get stomachaches at school, at work, or in public places.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i12_s1_r1_e1,scaared_s1_r1_e1,,radio,"When I get anxious, I feel like I'm going crazy.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i13_s1_r1_e1,scaared_s1_r1_e1,,radio,"I worry about sleeping alone.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i14_s1_r1_e1,scaared_s1_r1_e1,,radio,"I worry about being as good as other people.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i15_s1_r1_e1,scaared_s1_r1_e1,,radio,"When I get anxious, I feel like things are not real.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i16_s1_r1_e1,scaared_s1_r1_e1,,radio,"I have nightmares about something bad happening to my family.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i17_s1_r1_e1,scaared_s1_r1_e1,,radio,"I worry about going to work or school, or to public places.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i18_s1_r1_e1,scaared_s1_r1_e1,,radio,"When I get anxious, my heart beats fast.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i19_s1_r1_e1,scaared_s1_r1_e1,,radio,"I get shaky.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i20_s1_r1_e1,scaared_s1_r1_e1,,radio,"I have nightmares about something bad happening to me.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i21_s1_r1_e1,scaared_s1_r1_e1,,radio,"I worry about things working out for me.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i22_s1_r1_e1,scaared_s1_r1_e1,,radio,"When I get anxious, I sweat a lot.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i23_s1_r1_e1,scaared_s1_r1_e1,,radio,"I am a worrier.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i24_s1_r1_e1,scaared_s1_r1_e1,,radio,"When I worry a lot, I have trouble sleeping.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i25_s1_r1_e1,scaared_s1_r1_e1,,radio,"I get really frightened for no reason at all.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i26_s1_r1_e1,scaared_s1_r1_e1,,radio,"I am afraid to be alone in the house.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i27_s1_r1_e1,scaared_s1_r1_e1,,radio,"It is hard for me to talk with people I don't know well.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i28_s1_r1_e1,scaared_s1_r1_e1,,radio,"When I get anxious, I feel like I'm choking.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i29_s1_r1_e1,scaared_s1_r1_e1,,radio,"People tell me that I worry too much.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i30_s1_r1_e1,scaared_s1_r1_e1,,radio,"I don't like to be away from my family.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i31_s1_r1_e1,scaared_s1_r1_e1,,radio,"When I worry a lot, I feel restless.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i32_s1_r1_e1,scaared_s1_r1_e1,,radio,"I am afraid of having anxiety (or panic) attacks.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i33_s1_r1_e1,scaared_s1_r1_e1,,radio,"I worry that something bad might happen to my family.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i34_s1_r1_e1,scaared_s1_r1_e1,,radio,"I feel shy with people I don't know well.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i35_s1_r1_e1,scaared_s1_r1_e1,,radio,"I worry about what is going to happen in the future.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i36_s1_r1_e1,scaared_s1_r1_e1,,radio,"When I get anxious, I feel like throwing up.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i37_s1_r1_e1,scaared_s1_r1_e1,,radio,"I worry about how well I do things.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i38_s1_r1_e1,scaared_s1_r1_e1,,radio,"I am afraid to go outside or to crowded places by myself.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i39_s1_r1_e1,scaared_s1_r1_e1,,radio,"I worry about things that have already happened.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i40_s1_r1_e1,scaared_s1_r1_e1,,radio,"When I get anxious, I feel dizzy.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i41_s1_r1_e1,scaared_s1_r1_e1,,radio,"I feel nervous when I am with other people and I have to do something while they watch me (for example: speak, play a sport.)","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i42_s1_r1_e1,scaared_s1_r1_e1,,radio,"I feel nervous when I go to parties, dances, or any place where there will be people that I don't know well.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i43_s1_r1_e1,scaared_s1_r1_e1,,radio,"I am shy.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
scaared_i44_s1_r1_e1,scaared_s1_r1_e1,,radio,"When I worry a lot, I feel irritable.","0, Not true or hardly ever true | 1, Somewhat true or sometimes true | 2, Very true or often true",,,,,,,y,,,scaared,,
aq10_i1_s1_r1_e1,aq10_s1_r1_e1,"Please tick one option per question.
",radio,"I often notice small sounds when others do not","1, Definitely agree | 2, Slightly agree | 3, Slightly disagree | 4, Definitely disagree",,,,,,,y,,,aq,,
aq10_i2_s1_r1_e1,aq10_s1_r1_e1,,radio,"I usually concentrate more on the whole picture, rather than the small details","1, Definitely agree | 2, Slightly agree | 3, Slightly disagree | 4, Definitely disagree",,,,,,,y,,,aq,,
aq10_i3_s1_r1_e1,aq10_s1_r1_e1,,radio,"I find it easy to do more than one thing at once","1, Definitely agree | 2, Slightly agree | 3, Slightly disagree | 4, Definitely disagree",,,,,,,y,,,aq,,
aq10_i4_s1_r1_e1,aq10_s1_r1_e1,,radio,"If there is an interruption, I can switch back to what I was doing very quickly","1, Definitely agree | 2, Slightly agree | 3, Slightly disagree | 4, Definitely disagree",,,,,,,y,,,aq,,
aq10_i5_s1_r1_e1,aq10_s1_r1_e1,,radio,"I find it easy to 'read between the lines' when someone is talking to me","1, Definitely agree | 2, Slightly agree | 3, Slightly disagree | 4, Definitely disagree",,,,,,,y,,,aq,,
aq10_i6_s1_r1_e1,aq10_s1_r1_e1,,radio,"I know how to tell if someone listening to me is getting bored","1, Definitely agree | 2, Slightly agree | 3, Slightly disagree | 4, Definitely disagree",,,,,,,y,,,aq,,
aq10_i7_s1_r1_e1,aq10_s1_r1_e1,,radio,"When I'm reading a story I find it difficult to work out the characters' intentions","1, Definitely agree | 2, Slightly agree | 3, Slightly disagree | 4, Definitely disagree",,,,,,,y,,,aq,,
aq10_i8_s1_r1_e1,aq10_s1_r1_e1,,radio,"I like to collect information about categories of things (e.g. types of car, types of bird, types of train, types of plant etc)","1, Definitely agree | 2, Slightly agree | 3, Slightly disagree | 4, Definitely disagree",,,,,,,y,,,aq,,
aq10_i9_s1_r1_e1,aq10_s1_r1_e1,,radio,"I find it easy to work out what someone is thinking or feeling just by looking at their face","1, Definitely agree | 2, Slightly agree | 3, Slightly disagree | 4, Definitely disagree",,,,,,,y,,,aq,,
aq10_i10_s1_r1_e1,aq10_s1_r1_e1,,radio,"I find it difficult to work out people's intentions","1, Definitely agree | 2, Slightly agree | 3, Slightly disagree | 4, Definitely disagree",,,,,,,y,,,aq,,
ari_i1_s1_r1_e1,ari_s1_r1_e1,"In the last SEVEN (7) DAYS and compared to others of the same age, how well does each of the following
statements describe your behavior or feelings? Please try to answer all questions.",radio,"Am easily annoyed by others.","0, Not true | 1, Somewhat true | 2, Certainly true",,,,,,,y,,,ari_s1_r1_e1,,
ari_i2_s1_r1_e1,ari_s1_r1_e1,,radio,"Often lose my temper.","0, Not true | 1, Somewhat true | 2, Certainly true",,,,,,,y,,,ari_s1_r1_e1,,
ari_i3_s1_r1_e1,ari_s1_r1_e1,,radio,"Stay angry for a long time.","0, Not true | 1, Somewhat true | 2, Certainly true",,,,,,,y,,,ari_s1_r1_e1,,
ari_i4_s1_r1_e1,ari_s1_r1_e1,,radio,"Am angry most of the time.","0, Not true | 1, Somewhat true | 2, Certainly true",,,,,,,y,,,ari_s1_r1_e1,,
ari_i5_s1_r1_e1,ari_s1_r1_e1,,radio,"Get angry frequently.","0, Not true | 1, Somewhat true | 2, Certainly true",,,,,,,y,,,ari_s1_r1_e1,,
ari_i6_s1_r1_e1,ari_s1_r1_e1,,radio,"Lose temper easily.","0, Not true | 1, Somewhat true | 2, Certainly true",,,,,,,y,,,ari_s1_r1_e1,,
ari_i7_s1_r1_e1,ari_s1_r1_e1,,radio,"Overall irritability causes me problems.","0, Not true | 1, Somewhat true | 2, Certainly true",,,,,,,y,,,ari_s1_r1_e1,,
ierq_i1_s1_r1_e1,ierq_s1_r1_e1,,radio,"It makes me feel better to learn how others dealt with their emotions.","1, Not true for me at all (1) | 2, A little bit (2) | 3, Moderately (3) | 4, Quite a bit (4) | 5, Extremely true for me (5)",,,,,,,y,,,ierq_s1_r1_e1,,
ierq_i2_s1_r1_e1,ierq_s1_r1_e1,,radio,"It helps me deal with my depressed mood when others point out that things aren't as bad as they seem.","1, Not true for me at all (1) | 2, A little bit (2) | 3, Moderately (3) | 4, Quite a bit (4) | 5, Extremely true for me (5)",,,,,,,y,,,ierq_s1_r1_e1,,
ierq_i3_s1_r1_e1,ierq_s1_r1_e1,,radio,"I like being around others when I'm excited to share my joy.","1, Not true for me at all (1) | 2, A little bit (2) | 3, Moderately (3) | 4, Quite a bit (4) | 5, Extremely true for me (5)",,,,,,,y,,,ierq_s1_r1_e1,,
ierq_i4_s1_r1_e1,ierq_s1_r1_e1,,radio,"I look for other people to offer me compassion when I'm upset.","1, Not true for me at all (1) | 2, A little bit (2) | 3, Moderately (3) | 4, Quite a bit (4) | 5, Extremely true for me (5)",,,,,,,y,,,ierq_s1_r1_e1,,
ierq_i5_s1_r1_e1,ierq_s1_r1_e1,,radio,"Hearing another person's thoughts on how to handle things helps me when I am worried.","1, Not true for me at all (1) | 2, A little bit (2) | 3, Moderately (3) | 4, Quite a bit (4) | 5, Extremely true for me (5)",,,,,,,y,,,ierq_s1_r1_e1,,
ierq_i6_s1_r1_e1,ierq_s1_r1_e1,,radio,"Being in the presence of certain other people feels good when I'm elated.","1, Not true for me at all (1) | 2, A little bit (2) | 3, Moderately (3) | 4, Quite a bit (4) | 5, Extremely true for me (5)",,,,,,,y,,,ierq_s1_r1_e1,,
ierq_i7_s1_r1_e1,ierq_s1_r1_e1,,radio,"Having people remind me that others are worse off helps me when I'm upset.","1, Not true for me at all (1) | 2, A little bit (2) | 3, Moderately (3) | 4, Quite a bit (4) | 5, Extremely true for me (5)",,,,,,,y,,,ierq_s1_r1_e1,,
ierq_i8_s1_r1_e1,ierq_s1_r1_e1,,radio,"I like being in the presence of others when I feel positive because it magnifies the good feeling.","1, Not true for me at all (1) | 2, A little bit (2) | 3, Moderately (3) | 4, Quite a bit (4) | 5, Extremely true for me (5)",,,,,,,y,,,ierq_s1_r1_e1,,
ierq_i9_s1_r1_e1,ierq_s1_r1_e1,,radio,"Feeling upset often causes me to seek out others who will express sympathy.","1, Not true for me at all (1) | 2, A little bit (2) | 3, Moderately (3) | 4, Quite a bit (4) | 5, Extremely true for me (5)",,,,,,,y,,,ierq_s1_r1_e1,,
ierq_i10_s1_r1_e1,ierq_s1_r1_e1,,radio,"When I am upset, others make me feel better by making me realize that things could be a lot worse.","1, Not true for me at all (1) | 2, A little bit (2) | 3, Moderately (3) | 4, Quite a bit (4) | 5, Extremely true for me (5)",,,,,,,y,,,ierq_s1_r1_e1,,
ierq_i11_s1_r1_e1,ierq_s1_r1_e1,,radio,"Seeing how others would handle the same situation helps me when I am frustrated.","1, Not true for me at all (1) | 2, A little bit (2) | 3, Moderately (3) | 4, Quite a bit (4) | 5, Extremely true for me (5)",,,,,,,y,,,ierq_s1_r1_e1,,
ierq_i12_s1_r1_e1,ierq_s1_r1_e1,,radio,"I look to others for comfort when I feel upset.","1, Not true for me at all (1) | 2, A little bit (2) | 3, Moderately (3) | 4, Quite a bit (4) | 5, Extremely true for me (5)",,,,,,,y,,,ierq_s1_r1_e1,,
ierq_i13_s1_r1_e1,ierq_s1_r1_e1,,radio,"Because happiness is contagious, I seek out other people when I'm happy.","1, Not true for me at all (1) | 2, A little bit (2) | 3, Moderately (3) | 4, Quite a bit (4) | 5, Extremely true for me (5)",,,,,,,y,,,ierq_s1_r1_e1,,
ierq_i14_s1_r1_e1,ierq_s1_r1_e1,,radio,"When I am annoyed, others can soothe me by telling me not to worry.","1, Not true for me at all (1) | 2, A little bit (2) | 3, Moderately (3) | 4, Quite a bit (4) | 5, Extremely true for me (5)",,,,,,,y,,,ierq_s1_r1_e1,,
ierq_i15_s1_r1_e1,ierq_s1_r1_e1,,radio,"When I'm sad, it helps me to hear how others have dealt with similar feelings.","1, Not true for me at all (1) | 2, A little bit (2) | 3, Moderately (3) | 4, Quite a bit (4) | 5, Extremely true for me (5)",,,,,,,y,,,ierq_s1_r1_e1,,
ierq_i16_s1_r1_e1,ierq_s1_r1_e1,,radio,"I look to other people when I feel depressed just to know that I am loved.","1, Not true for me at all (1) | 2, A little bit (2) | 3, Moderately (3) | 4, Quite a bit (4) | 5, Extremely true for me (5)",,,,,,,y,,,ierq_s1_r1_e1,,
ierq_i17_s1_r1_e1,ierq_s1_r1_e1,,radio,"Having people telling me not to worry can calm me down when I am anxious.","1, Not true for me at all (1) | 2, A little bit (2) | 3, Moderately (3) | 4, Quite a bit (4) | 5, Extremely true for me (5)",,,,,,,y,,,ierq_s1_r1_e1,,
ierq_i18_s1_r1_e1,ierq_s1_r1_e1,,radio,"When I feel elated, I seek out other people to make them happy.","1, Not true for me at all (1) | 2, A little bit (2) | 3, Moderately (3) | 4, Quite a bit (4) | 5, Extremely true for me (5)",,,,,,,y,,,ierq_s1_r1_e1,,
ierq_i19_s1_r1_e1,ierq_s1_r1_e1,,radio,"When I feel sad, I seek out others for consolation.","1, Not true for me at all (1) | 2, A little bit (2) | 3, Moderately (3) | 4, Quite a bit (4) | 5, Extremely true for me (5)",,,,,,,y,,,ierq_s1_r1_e1,,
ierq_i20_s1_r1_e1,ierq_s1_r1_e1,,radio,"If I'm upset, I like knowing what other people would do if they were in my situation.","1, Not true for me at all (1) | 2, A little bit (2) | 3, Moderately (3) | 4, Quite a bit (4) | 5, Extremely true for me (5)",,,,,,,y,,,ierq_s1_r1_e1,,
baars4_i1_s1_r1_e1,baars4_s1_r1_e1,,radio,"Fail to give close attention to details or make careless mistakes in my work or other activities","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i2_s1_r1_e1,baars4_s1_r1_e1,,radio,"Difficulty sustaining my attention in tasks or fun activities","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i3_s1_r1_e1,baars4_s1_r1_e1,,radio,"Don't listen when spoken to directly","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i4_s1_r1_e1,baars4_s1_r1_e1,,radio,"Don't follow through on instructions and fail to finish work or chores.","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i5_s1_r1_e1,baars4_s1_r1_e1,,radio,"Have difficulty organizing tasks and activities","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i6_s1_r1_e1,baars4_s1_r1_e1,,radio,"Avoid, dislike, or am reluctant to engage in tasks that require sustained mental effort","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i7_s1_r1_e1,baars4_s1_r1_e1,,radio,"Lose things necessary for tasks or activities","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i8_s1_r1_e1,baars4_s1_r1_e1,,radio,"Easily distracted by extraneous stimuli or irrelevant thoughts.","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i9_s1_r1_e1,baars4_s1_r1_e1,,radio,"Forgetful in daily activities","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i10_s1_r1_e1,baars4_s1_r1_e1,,radio,"Fidget with hands or feet or squirm in seat","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i11_s1_r1_e1,baars4_s1_r1_e1,,radio,"Leave my seat in classrooms or in other situations in which remaining seated is expected","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i12_s1_r1_e1,baars4_s1_r1_e1,,radio,"Shift around excessively or feel restless or hemmed in","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i13_s1_r1_e1,baars4_s1_r1_e1,,radio,"Have difficulty engaging in leisure activities quietly (feel uncomfortable, or am loud or noisy)","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i14_s1_r1_e1,baars4_s1_r1_e1,,radio,"I am ""on the go"" or act as if ""driven by a motor"" (or I feel like I have to be busy or always doing something)","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i15_s1_r1_e1,baars4_s1_r1_e1,,radio,"Talk excessively (in social situations)","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i16_s1_r1_e1,baars4_s1_r1_e1,,radio,"Blurt out answers before questions have been completed, complete others' sentences, or jump the gun","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i17_s1_r1_e1,baars4_s1_r1_e1,,radio,"Have difficulty awaiting my turn","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i18_s1_r1_e1,baars4_s1_r1_e1,,radio,"Interrupt or intrude on others (butt into conversations or activities without permission or take over what others are doing)","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i19_s1_r1_e1,baars4_s1_r1_e1,,radio,"Prone to daydreaming when I should have been concentrating on something or working","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i20_s1_r1_e1,baars4_s1_r1_e1,,radio,"Have trouble staying alert or awake in boring situations","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i21_s1_r1_e1,baars4_s1_r1_e1,,radio,"Easily confused","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i22_s1_r1_e1,baars4_s1_r1_e1,,radio,"Easily bored","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i23_s1_r1_e1,baars4_s1_r1_e1,,radio,"Spacey or ""in a fog""","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i24_s1_r1_e1,baars4_s1_r1_e1,,radio,"Lethargic, more tired than others","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i25_s1_r1_e1,baars4_s1_r1_e1,,radio,"Underactive or have less energy than others","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i26_s1_r1_e1,baars4_s1_r1_e1,,radio,"Slow moving","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
baars4_i27_s1_r1_e1,baars4_s1_r1_e1,,radio,"I don't seem to process information as quickly or as accurately as others.","1, Never or rarely (1) | 2, Sometimes (2) | 3, Often (3) | 4, Very often (4)",,,,,,,y,,,baars4_s1_r1_e1,,
panas_describe_s1_r1_e1,panasrtq_s1_r1_e1,,notes,"Recall the last time you felt especially distressed or upset. Briefly describe this situation in terms of what happened and what you did.",,,,,,,,y,,,,,
panas_i1_s1_r1_e1,panasrtq_s1_r1_e1,"Think about how you felt at the time of the situation. Rate how strongly you felt each of the following emotions:",radio,Distressed,"1, Very slightly or not at all | 2, A little | 3, Moderately | 4, Quite a bit | 5, Extremely",,,,,,,y,,,panas_s1_r1_e1,,
panas_i2_s1_r1_e1,panasrtq_s1_r1_e1,,radio,Upset,"1, Very slightly or not at all | 2, A little | 3, Moderately | 4, Quite a bit | 5, Extremely",,,,,,,y,,,panas_s1_r1_e1,,
